length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time
18,2,3,6,11,0,0,3.5032583347756456,1.0,1,0,506,5114
19,0,2,4,8,5,0,3.7871439606981387,0.0,0,0,27,3287
17,0,4,4,8,3,0,3.734521664779752,0.0,0,0,1562,6940
15,4,4,6,8,0,0,3.4565647621309536,0.9473684210526315,0,0,0,5479
8,0,2,3,4,0,0,2.75,0.0,0,0,27,0
10,0,2,2,7,0,0,3.121928094887362,0.0,0,0,27,0
19,0,2,5,11,1,0,3.5766176449086653,0.0,0,0,27,3287
18,0,2,4,13,0,0,3.0021722231837638,0.0,0,0,27,0
13,0,4,5,7,0,0,3.3927474104487847,0.0,0,0,27,0
31,0,5,7,17,5,0,4.180002761999779,0.0,0,0,0,3652
18,0,5,8,9,0,0,3.4193819456463714,0.0,0,0,27,365
13,2,4,4,8,0,0,3.5465935642949384,1.0,1,0,10,7304
31,0,5,7,16,6,0,4.309035020064295,0.0,0,0,0,3652
13,2,2,4,8,0,0,3.1808329872054415,1.0,1,1,0,0
31,0,5,8,17,4,0,4.15565155225257,0.0,0,0,0,3652
11,2,3,4,5,0,1,3.277613436819116,1.0,1,5,753,0
19,2,4,7,11,0,0,3.6163485660751644,1.0,1,1,343,2557
12,4,2,2,8,0,1,3.2516291673878226,0.9230769230769232,1,2,0,1096
11,3,3,3,7,0,0,3.459431618637298,0.9285714285714285,1,2,425,0
8,0,1,1,6,0,0,2.75,0.0,0,0,0,365
20,0,3,5,9,4,0,3.821928094887362,0.0,0,0,27,0
18,0,2,6,11,0,0,3.3921472236645345,0.0,0,0,27,0
10,0,1,1,8,0,0,3.1219280948873624,0.0,0,0,27,0
46,0,4,18,25,0,1,3.8661960656759806,0.0,1,0,10,365
30,0,5,12,13,3,0,4.081727678869736,0.0,0,0,27,0
30,0,5,12,13,3,0,4.0402239289418524,0.0,0,0,27,0
30,0,5,12,13,3,0,4.081727678869736,0.0,0,0,27,0
24,0,4,9,10,3,0,3.688721875540867,0.0,0,0,27,0
24,0,3,8,8,6,0,3.855388542207534,0.0,0,0,27,0
24,0,4,8,8,6,0,3.8553885422075345,0.0,0,0,27,0
24,0,3,8,8,6,0,3.855388542207534,0.0,0,0,27,0
35,0,4,11,17,3,2,4.022000516883152,0.0,0,0,27,0
27,0,4,9,13,3,0,3.7639657428240816,0.0,0,0,27,0
31,0,4,10,14,3,2,3.8488846166291197,0.0,0,0,0,0
25,0,4,7,11,3,2,3.6536606896881856,0.0,0,0,0,0
30,0,4,9,14,3,2,3.9483943455364026,0.0,0,0,27,0
19,0,4,6,11,0,0,3.616348566075164,0.0,0,0,27,5114
34,0,4,12,15,3,2,3.917626443873359,0.0,0,0,27,0
9,4,3,3,5,0,0,2.94770277922009,0.9230769230769232,1,2,0,365
12,0,3,4,7,0,0,3.084962500721156,0.0,0,0,27,0
10,0,3,3,6,0,0,2.9219280948873623,0.0,0,0,0,0
8,0,2,2,5,0,0,3.0,0.0,0,0,27,0
10,0,2,2,5,1,0,2.9219280948873623,0.0,0,0,27,0
26,0,3,6,15,3,0,3.979097891134805,0.0,0,0,0,4748
9,0,2,2,3,3,0,2.6416041678685933,0.0,0,0,27,0
16,0,2,3,12,0,0,3.375,0.0,0,0,0,3653
18,0,3,5,11,0,0,3.7254805569978675,0.0,0,0,27,2557
24,2,4,8,15,0,0,3.772055208874201,1.0,1,3,0,3287
8,4,0,0,7,0,0,2.5,0.9230769230769232,1,2,0,365
9,0,3,3,5,0,0,2.94770277922009,0.0,0,0,27,0
13,2,2,4,8,0,0,3.180832987205441,1.0,1,1,1482,4748
15,2,3,4,10,0,0,3.6402239289418516,1.0,1,0,49,731
21,0,3,6,13,0,0,3.594465636961452,0.0,0,0,684,2557
14,2,3,5,8,0,0,3.09306920777189,1.0,1,6,355,4748
10,2,3,3,6,0,0,3.121928094887362,1.0,2,0,0,731
16,3,3,6,9,0,0,2.9056390622295662,0.9444444444444443,1,1,435,2557
12,0,2,2,8,0,1,3.4182958340544896,0.0,0,0,27,0
8,4,1,1,5,1,0,3.0,0.9230769230769232,1,2,0,731
9,0,1,1,7,0,0,2.94770277922009,0.0,0,0,27,0
17,4,3,7,8,0,0,3.2195282822995477,0.9500000000000001,1,1,0,0
17,2,3,7,9,0,0,3.1307179879273743,1.0,1,1,0,4383
14,2,4,7,6,0,0,3.182005814760214,1.0,1,1,728,1096
13,0,3,4,8,0,0,3.238901256602631,0.0,0,0,27,0
11,0,3,4,5,0,1,3.277613436819116,0.0,0,0,27,0
17,0,4,7,9,0,0,3.337175341123077,0.0,0,0,27,0
15,0,3,5,9,0,0,3.456564762130953,0.0,0,0,27,0
23,4,5,9,13,0,0,3.8820451081368628,0.9230769230769232,1,2,0,365
20,0,5,8,9,0,0,3.5464393446710156,0.0,0,0,24,0
35,0,4,13,17,0,0,3.7043029317756164,0.0,0,0,27,0
14,0,3,5,8,0,0,3.3248629576173574,0.0,0,0,27,0
25,2,4,7,17,0,0,3.9434651896016466,0.0,0,5,0,5479
22,0,3,6,15,0,0,3.447401504705915,0.0,0,0,0,0
11,4,2,3,7,0,0,2.8453509366224368,0.9333333333333335,1,3,24,0
30,0,4,10,17,1,0,3.9362434129830604,0.0,1,0,81,5479
19,2,4,9,9,0,0,3.471354487013928,1.0,1,1,1170,1826
17,0,3,4,9,2,0,3.4548223999466066,0.0,0,0,27,0
25,0,5,9,13,0,2,3.9434651896016466,0.0,0,0,27,0
29,0,4,8,14,3,2,3.7974676329840045,0.0,0,0,27,0
11,0,1,1,9,0,0,3.0957952550009344,0.0,0,0,27,0
16,0,1,2,11,1,0,3.327819531114783,0.0,1,0,177,7670
19,0,4,6,11,0,1,3.932138039759374,0.0,0,0,27,0
22,0,5,9,12,0,0,3.538310595615006,0.0,0,0,0,0
14,0,4,5,8,0,0,3.6644977792004623,0.0,0,0,27,0
13,0,3,5,7,0,0,3.238901256602631,0.0,0,0,0,0
18,0,3,5,12,0,0,3.7946534735443413,0.0,0,0,27,0
24,4,3,7,14,1,0,3.5739348962840563,0.823529411764706,1,1,1,0
21,0,4,5,14,0,0,3.9161269465882835,0.0,1,0,0,0
11,0,1,1,9,0,0,3.277613436819116,0.0,0,0,27,0
44,0,5,9,16,11,1,4.234064642253351,0.0,1,0,96,0
17,2,3,4,12,0,0,3.292770193936991,1.0,1,0,6,365
16,0,4,4,11,0,0,3.577819531114783,0.0,0,0,27,0
11,0,2,3,7,0,0,3.095795255000934,0.0,0,0,27,0
16,0,5,5,9,0,0,3.5,0.0,0,0,27,6209
11,0,3,3,7,0,0,3.2776134368191165,0.0,0,0,27,0
10,2,4,4,5,0,0,3.321928094887362,1.0,1,5,1136,4383
25,0,4,7,16,0,0,3.5434651896016467,0.0,1,0,0,2192
11,0,2,2,8,0,0,3.459431618637298,0.0,0,0,27,0
13,0,3,3,8,1,0,3.5465935642949384,0.0,0,0,27,0
19,2,5,8,10,0,0,3.7216117239699,1.0,1,1,280,5113
6,2,1,1,4,0,0,2.584962500721156,1.0,1,0,258,4748
14,0,4,5,8,0,0,3.521640636343319,0.0,0,0,27,0
15,4,3,3,11,0,0,3.773557262275185,0.9230769230769232,1,2,0,365
11,0,3,5,5,0,0,2.9139770731827523,0.0,0,0,27,0
24,0,4,9,13,0,0,3.855388542207534,0.0,1,1,37,6940
11,0,3,3,7,0,0,3.459431618637298,0.0,0,0,27,0
14,0,3,5,8,0,0,3.182005814760214,0.0,0,0,27,0
18,0,4,7,10,0,0,3.8365916681089787,0.0,0,0,27,0
15,0,2,2,11,0,0,3.640223928941852,0.0,0,0,27,0
12,0,4,5,6,0,0,3.4182958340544896,0.0,0,0,27,0
13,0,3,4,8,0,0,3.3927474104487847,0.0,0,0,27,0
19,0,4,6,12,0,0,3.6163485660751644,0.0,1,0,268,365
18,0,4,5,12,0,0,3.7254805569978675,0.0,0,0,27,0
16,0,2,5,10,0,0,3.327819531114783,0.0,0,0,27,0
10,2,3,4,5,0,0,2.9219280948873623,1.0,1,0,5,9862
18,4,4,7,10,0,0,3.4613201402110083,0.8270940170940171,1,3,137,6208
13,4,2,2,6,4,0,3.5465935642949384,0.9230769230769232,1,2,0,365
19,2,4,6,12,0,0,3.5766176449086653,1.0,1,2,118,2557
9,0,1,1,7,0,0,3.169925001442312,0.0,0,0,27,0
23,0,4,11,11,0,0,3.6211755429194716,0.0,0,0,27,0
8,0,2,2,4,1,0,2.75,0.0,0,0,0,0
20,0,5,7,12,0,0,3.7841837197791883,0.0,0,0,27,0
18,2,4,6,11,0,0,3.6143694458867563,1.0,1,2,0,365
15,2,3,6,8,0,0,3.0062389286533895,1.0,1,10,808,4748
14,2,3,3,10,0,0,3.4677201004744997,1.0,1,0,276,4748
17,2,3,5,10,0,0,3.6168746059562227,1.0,1,1,14,3287
7,2,1,1,5,0,0,2.807354922057604,1.0,1,3,1179,7670
18,4,2,5,11,0,1,3.30827083453526,0.7510582010582011,1,2,3220,4383
17,3,4,4,12,0,0,3.4548223999466066,0.9624338624338624,1,1,340,5844
24,2,4,8,15,0,0,3.501629167387823,1.0,1,1,463,9497
16,2,3,6,9,0,0,3.077819531114783,1.0,1,7,700,9131
26,0,5,9,16,0,0,3.719294525666979,0.0,0,0,27,0
12,2,2,3,8,0,0,3.2516291673878226,1.0,1,5,0,9862
8,3,1,1,5,0,1,3.0,0.9729729729729731,1,0,0,0
24,0,3,5,18,0,0,3.9701755214643453,0.0,0,0,27,0
20,0,4,6,8,4,0,3.821928094887362,0.0,0,0,27,5114
10,0,2,3,6,0,0,2.9219280948873623,0.0,0,0,27,0
11,0,1,1,9,0,0,2.9139770731827523,0.0,0,0,27,0
11,0,2,2,8,0,0,3.459431618637298,0.0,0,0,27,0
10,4,3,3,5,0,1,3.121928094887362,0.9230769230769232,1,2,0,731
14,0,1,1,12,0,0,3.6644977792004623,0.0,0,0,27,0
41,0,0,0,0,0,40,3.4144423244862128,0.0,0,0,0,0
23,0,3,3,6,11,1,4.0559581516151235,0.0,0,0,27,6940
25,0,3,4,10,8,1,4.243856189774723,0.0,0,0,27,6940
23,0,2,2,7,11,1,4.088779347361362,0.0,0,0,27,6940
16,0,2,2,5,7,0,3.75,0.0,1,0,0,6209
10,0,2,3,6,0,0,3.121928094887362,0.0,0,0,27,0
16,0,4,6,9,0,0,3.625,0.0,0,0,27,0
20,0,5,6,11,1,0,3.921928094887362,0.0,0,0,27,0
20,0,4,8,11,0,0,3.6086949695628414,0.0,0,0,27,0
30,0,4,11,17,0,0,3.7395722619867224,0.0,1,0,178,5114
20,2,4,7,12,0,0,3.5841837197791886,1.0,1,0,3,365
11,2,3,5,5,0,0,2.913977073182752,1.0,1,1,498,2557
14,0,4,5,7,0,0,3.378783493486176,0.0,0,0,27,5114
12,0,3,6,5,0,0,2.8553885422075336,0.0,0,0,27,0
23,0,5,9,13,0,0,3.9361804341297555,0.0,0,0,27,0
15,0,5,6,8,0,0,3.7735572622751845,0.0,0,0,27,0
12,0,3,4,7,0,0,3.4182958340544896,0.0,0,0,27,0
14,2,5,5,7,0,0,3.6644977792004623,1.0,1,1,382,0
16,0,3,4,11,0,0,3.327819531114783,0.0,0,0,27,0
16,0,4,5,10,0,0,3.452819531114783,0.0,0,0,27,0
16,0,3,4,11,0,0,3.452819531114783,0.0,0,0,27,0
16,0,3,4,11,0,0,3.452819531114783,0.0,0,0,27,0
16,0,3,4,11,0,0,3.452819531114783,0.0,0,0,27,0
20,0,4,6,12,0,1,3.7841837197791883,0.0,0,0,27,0
15,0,3,4,9,0,1,3.240223928941852,0.0,0,0,27,0
18,0,4,5,12,0,0,3.8365916681089787,0.0,0,0,27,0
20,2,3,6,13,0,0,3.546439344671015,1.0,1,0,685,731
14,0,2,4,9,0,0,3.2359263506290326,0.0,0,0,27,0
14,0,2,4,9,0,0,3.2359263506290326,0.0,0,0,27,0
17,0,3,5,11,0,0,3.4548223999466066,0.0,0,0,27,0
17,0,3,5,11,0,0,3.572469458770136,0.0,0,0,27,0
17,0,3,5,11,0,0,3.572469458770136,0.0,0,0,27,0
17,0,3,5,11,0,0,3.4548223999466066,0.0,0,0,27,0
14,0,3,3,10,0,0,3.521640636343319,0.0,0,0,27,0
14,0,3,3,10,0,0,3.521640636343319,0.0,0,0,27,0
13,2,3,3,9,0,0,3.7004397181410926,1.0,1,0,0,1096
12,0,1,2,9,0,0,3.084962500721156,0.0,0,0,27,0
11,3,3,3,7,0,0,3.095795255000934,0.9444444444444443,1,1,640,5113
12,0,3,4,7,0,0,3.418295834054489,0.0,0,0,0,0
13,0,3,5,7,0,0,2.9689185639620974,0.0,0,0,27,0
15,0,3,4,8,0,2,3.240223928941852,0.0,0,0,27,0
24,4,4,11,12,0,0,3.4072682296173893,0.8544973544973544,1,5,163,3653
13,0,3,4,8,0,0,3.3927474104487847,0.0,0,0,0,4018
20,0,3,6,12,0,0,3.346439344671015,0.0,0,0,27,4748
32,0,4,10,15,4,0,3.9292292966721747,0.0,0,0,27,0
17,0,5,6,10,0,0,3.6901165175936654,0.0,0,0,27,0
20,0,4,7,12,0,0,3.521928094887362,0.0,0,0,27,0
15,0,2,4,6,4,0,3.3232314287976212,0.0,0,0,27,0
6,0,3,3,3,0,0,2.584962500721156,0.0,0,0,0,0
14,0,3,4,5,4,0,2.950212064914747,0.0,0,0,27,0
14,2,3,5,8,0,0,2.9852281360342516,1.0,1,0,569,365
18,0,4,6,11,0,0,3.6143694458867563,0.0,0,0,0,0
16,0,3,4,10,0,1,3.5,0.0,0,0,27,0
18,4,5,6,11,0,0,3.6835423624332306,0.6296296296296297,1,10,409,7670
20,0,3,6,12,1,0,3.203701696057348,0.0,0,0,0,0
14,0,3,4,9,0,0,3.3248629576173574,0.0,0,0,27,0
16,0,5,7,8,0,0,3.2806390622295662,0.0,0,0,27,0
17,2,4,6,10,0,0,3.6901165175936654,1.0,1,0,3,2922
20,2,4,7,11,0,1,3.721928094887362,1.0,1,2,628,365
20,0,4,5,12,1,0,3.821928094887362,0.0,0,0,27,0
11,2,3,4,6,0,0,3.095795255000934,0.0,0,0,0,365
21,0,4,8,12,0,0,3.4039894464852614,0.0,0,0,27,0
50,0,4,12,15,13,6,4.090881379939833,0.0,1,0,1499,7821
48,0,4,12,15,11,6,4.042481250360578,0.0,1,0,1499,7821
14,0,3,5,8,0,0,3.182005814760214,0.0,0,0,27,0
14,4,1,5,7,0,1,2.692380602454975,0.9375,1,3,795,0
14,0,4,5,8,0,0,3.3787834934861767,0.0,0,0,27,0
24,0,4,11,11,0,0,3.459147917027245,0.0,0,0,27,0
16,0,1,1,6,7,0,3.452819531114783,0.0,1,0,0,6209
16,0,1,1,6,7,0,3.625,0.0,1,0,0,6209
16,0,1,1,6,7,0,3.875,0.0,1,0,0,6209
19,2,4,6,12,0,0,3.5766176449086653,1.0,1,2,118,2557
14,0,3,5,8,0,0,2.950212064914748,0.0,0,0,27,0
18,0,2,5,11,0,0,3.4613201402110088,0.0,0,0,0,0
24,4,4,5,18,0,0,4.16829583405449,0.9230769230769232,1,2,0,365
19,0,4,8,8,0,2,3.5766176449086653,0.0,0,0,27,0
9,2,1,1,6,0,0,2.725480556997868,1.0,1,1,873,0
14,0,5,6,7,0,0,3.521640636343319,0.0,0,0,27,0
12,0,3,4,7,0,0,3.084962500721156,0.0,0,0,27,0
14,0,3,5,8,0,0,3.09306920777189,0.0,0,0,27,0
18,0,4,6,10,0,0,3.6143694458867563,0.0,0,0,27,0
18,2,3,3,12,0,0,3.30827083453526,1.0,1,1,305,0
7,0,3,3,3,0,0,2.128085278891394,0.0,0,0,27,0
21,0,4,5,15,0,0,3.880179922675737,0.0,0,0,27,0
15,0,2,5,8,1,0,2.973557262275185,0.0,0,0,27,0
21,0,4,6,12,0,1,3.8208888513501886,0.0,0,0,27,0
13,0,3,3,9,0,0,3.3927474104487847,0.0,0,0,27,0
17,0,3,6,10,0,0,3.2927701939369904,0.0,0,0,27,0
27,0,3,7,17,0,1,3.6060152796207325,0.0,0,0,27,0
16,2,3,6,9,0,0,3.452819531114783,1.0,1,1,192,4018
30,0,5,9,19,0,0,3.989898095464287,0.0,1,0,0,6940
8,0,2,2,5,0,0,2.75,0.0,0,0,27,0
23,0,5,9,12,0,0,3.5883543471732335,0.0,0,0,0,0
19,0,5,7,11,0,0,3.5766176449086657,0.0,0,0,27,0
12,0,3,4,6,1,0,3.418295834054489,0.0,0,0,27,365
16,0,2,6,9,0,0,3.375,0.0,0,0,27,0
21,0,3,4,2,10,3,3.558518613048906,0.0,1,0,341,0
19,0,1,4,12,1,0,3.5110854081804264,0.0,0,0,27,3287
11,2,1,2,7,0,0,3.095795255000934,1.0,1,2,45,2922
20,4,3,6,12,0,1,3.5086949695628418,0.9615384615384616,1,1,235,3653
9,0,2,2,6,0,0,3.169925001442312,0.0,0,0,27,0
8,2,1,1,6,0,0,3.0,1.0,1,1,0,365
17,0,4,6,10,0,0,3.572469458770136,0.0,0,0,27,0
10,0,2,3,6,0,0,3.1219280948873624,0.0,0,0,27,0
15,2,3,5,9,0,0,3.240223928941852,1.0,1,5,0,5479
19,2,4,6,12,0,0,3.7871439606981387,1.0,1,0,784,365
12,6,3,3,8,0,0,3.188721875540867,0.9420289855072466,1,3,935,4018
17,2,3,5,11,0,0,3.4992275471326932,1.0,1,1,717,7669
13,0,4,5,7,0,0,3.3927474104487847,0.0,0,0,27,0
13,0,2,5,6,0,1,2.7773627950641693,0.0,0,0,27,0
19,0,5,6,9,2,0,3.8268748818646374,0.0,0,0,27,5114
31,0,5,8,16,5,0,4.026619294188054,0.0,0,0,0,3652
31,0,5,7,15,7,0,4.244518891032037,0.0,0,0,0,3652
31,0,5,7,16,6,0,4.244518891032037,0.0,0,0,0,3652
31,0,5,9,15,5,0,4.11548663296752,0.0,0,0,0,3652
31,0,5,7,15,7,0,4.180002761999778,0.0,0,0,0,3652
31,0,5,7,16,6,0,4.180002761999778,0.0,0,0,0,3652
31,0,5,7,17,5,0,4.026619294188054,0.0,0,0,0,3652
31,0,5,8,16,5,0,4.15565155225257,0.0,0,0,0,3652
31,0,5,8,16,5,0,4.0022680844408445,0.0,0,0,0,3652
31,0,5,11,15,3,0,3.91017927888364,0.0,0,0,0,3652
31,0,5,9,16,4,0,4.0667842134731025,0.0,0,0,0,3652
31,0,5,9,17,3,0,3.921938245870746,0.0,0,0,0,3652
31,0,5,7,19,3,0,4.15565155225257,0.0,0,0,0,3652
13,0,2,2,10,0,0,3.392747410448785,0.0,0,0,27,0
11,4,3,4,5,0,0,3.095795255000934,0.7999999999999999,1,1,317,4748
10,0,1,1,8,0,0,2.9219280948873623,0.0,0,0,27,0
18,0,5,8,9,0,0,3.6835423624332306,0.0,0,0,27,0
18,0,5,7,9,0,0,3.461320140211008,0.0,0,0,27,0
19,0,4,6,8,3,0,3.5766176449086653,0.0,0,0,0,5114
14,0,3,8,5,0,0,2.692380602454975,0.0,0,0,27,0
22,0,3,6,14,0,0,3.3342094594480485,0.0,1,0,289,9131
19,0,2,5,11,1,0,3.3660913291191914,0.0,0,0,27,3287
20,0,3,6,12,0,0,3.6841837197791882,0.0,1,0,190,9131
13,0,3,5,7,0,0,3.238901256602631,0.0,0,0,27,0
24,0,3,10,13,0,0,3.5383201891060003,0.0,0,0,0,0
11,0,3,4,6,0,0,3.095795255000934,0.0,0,0,27,0
11,0,1,1,9,0,0,3.459431618637298,0.0,0,0,0,0
11,0,2,3,7,0,0,3.095795255000934,0.0,0,0,27,0
13,0,4,4,8,0,0,3.7004397181410926,0.0,0,0,27,0
23,0,4,7,15,0,0,3.882045108136863,0.0,0,0,27,0
13,2,2,4,8,0,0,3.180832987205441,1.0,1,1,1482,4748
15,0,4,6,7,0,0,3.3735572622751855,0.0,0,0,27,4383
9,0,1,1,3,4,0,3.169925001442312,0.0,0,0,27,0
9,0,1,1,3,4,0,2.94770277922009,0.0,0,0,27,0
14,0,2,3,9,1,0,3.521640636343319,0.0,0,0,27,0
20,0,3,9,9,0,0,3.321928094887362,0.0,0,0,27,0
13,4,3,5,7,0,0,3.0269868333592873,0.9666666666666667,0,5,0,731
26,0,5,8,16,0,0,3.7671834678914613,0.0,0,0,27,0
18,0,4,6,11,0,0,3.5724312513221195,0.0,0,0,27,0
14,0,4,5,8,0,0,3.521640636343319,0.0,0,0,0,0
26,0,5,10,15,0,0,3.9790978911348045,0.0,0,0,27,0
8,0,1,1,6,0,0,2.75,0.0,0,0,27,0
8,2,0,0,7,0,0,2.75,1.0,1,2,2276,365
13,0,2,4,7,0,0,3.0269868333592873,0.0,0,0,27,13516
15,0,2,3,10,0,1,3.3232314287976212,0.0,0,0,27,0
17,0,3,5,10,0,1,3.572469458770136,0.0,0,0,27,0
15,0,4,5,8,0,0,3.640223928941852,0.0,0,0,27,0
21,0,4,9,11,0,0,3.177566232096525,0.0,0,0,27,0
19,0,3,6,12,0,0,3.3660913291191923,0.0,0,0,27,0
21,0,3,9,11,0,0,3.0230370655328804,0.0,0,0,27,0
13,2,3,4,8,0,0,3.5465935642949384,1.0,1,5,41,365
13,2,4,5,7,0,0,3.392747410448785,1.0,1,0,0,1096
19,0,4,8,10,0,0,3.14163540772496,0.0,0,0,27,0
21,0,5,10,10,0,0,3.5585186130489057,0.0,0,0,27,0
20,0,3,8,11,0,0,3.2086949695628415,0.0,0,0,27,0
12,0,1,1,7,2,1,3.2516291673878226,0.0,0,0,27,0
32,0,5,9,21,0,0,3.9917292966721747,0.0,0,0,27,0
10,0,0,0,4,4,0,2.6464393446710157,0.0,0,0,27,0
10,0,2,4,4,1,0,2.5219280948873624,0.0,0,0,27,0
13,0,4,5,7,0,0,3.3927474104487847,0.0,0,0,27,0
22,0,4,6,9,5,0,4.095795255000933,0.0,0,0,0,5114
14,0,4,5,8,0,0,3.039148671903071,0.0,0,0,27,0
20,0,5,8,9,0,2,3.684183719779189,0.0,0,0,27,0
18,0,3,3,12,1,0,3.419381945646371,0.0,1,0,10,6574
18,0,5,8,9,0,0,3.8365916681089787,0.0,0,0,27,0
17,0,4,6,10,0,0,3.6168746059562227,0.0,0,0,0,0
21,0,4,4,14,0,1,3.8208888513501886,0.0,1,1,112,5844
14,0,4,5,8,0,0,3.6644977792004623,0.0,0,0,0,0
21,0,4,8,12,0,0,3.5585186130489053,0.0,0,0,27,0
16,0,3,4,11,0,0,3.327819531114783,0.0,0,0,27,0
16,0,4,5,10,0,0,3.452819531114783,0.0,0,0,27,0
16,0,3,4,11,0,0,3.452819531114783,0.0,0,0,27,0
16,0,3,4,11,0,0,3.2806390622295662,0.0,0,0,27,0
16,0,3,4,11,0,0,3.327819531114783,0.0,0,0,27,0
16,0,4,5,10,0,0,3.75,0.0,0,0,27,0
12,0,3,4,7,0,0,3.4182958340544896,0.0,0,0,27,0
14,0,4,5,8,0,0,3.3787834934861767,0.0,0,0,27,0
11,0,3,3,6,0,0,2.913977073182752,0.0,0,0,27,0
23,0,5,8,13,0,0,3.7622673906514947,0.0,0,0,0,5114
16,0,3,5,10,0,0,3.5,0.0,0,0,27,0
21,0,4,7,13,0,0,3.6537567082870006,0.0,0,0,27,0
15,0,3,4,10,0,0,3.5068905956085183,0.0,0,0,27,2922
18,0,5,6,11,0,0,3.5724312513221195,0.0,0,0,27,0
19,2,5,5,13,0,0,3.9976702764876118,1.0,1,5,721,5478
19,0,4,6,10,0,0,3.431623565847431,0.0,0,0,27,3287
13,0,4,5,6,0,1,3.180832987205441,0.0,0,0,27,0
11,0,2,4,6,0,0,3.027169118440619,0.0,0,0,27,0
13,2,5,5,6,0,0,3.546593564294939,1.0,1,2,1717,0
13,2,3,3,8,0,0,3.0269868333592873,1.0,1,1,629,2921
28,0,3,5,9,10,0,3.8962915290459277,0.0,0,0,0,4018
22,0,3,8,12,0,0,3.4474015047059154,0.0,0,0,27,0
27,0,5,5,12,6,2,4.310443057719025,0.0,0,0,27,4383
27,0,5,5,12,6,2,4.3104430577190245,0.0,0,0,27,4383
9,0,2,2,6,0,0,3.169925001442312,0.0,0,0,27,0
21,0,3,6,13,0,0,3.463280517810811,0.0,0,0,27,0
12,0,4,4,7,0,0,3.584962500721156,0.0,0,0,27,0
15,2,3,5,9,0,0,3.3735572622751855,1.0,1,2,237,2192
21,2,4,8,12,0,0,3.5225715891363594,1.0,0,1,651,2557
9,0,2,4,4,0,0,2.725480556997868,0.0,0,0,27,0
20,0,1,1,9,7,0,3.7841837197791888,0.0,0,0,27,0
20,0,1,1,9,7,0,3.6841837197791887,0.0,0,0,27,0
22,0,4,9,12,0,0,3.4817145729860726,0.0,0,0,27,0
11,0,2,3,7,0,0,3.2776134368191165,0.0,0,0,27,0
12,0,2,3,8,0,0,3.2516291673878226,0.0,0,0,27,0
17,2,3,4,11,0,0,3.6168746059562227,1.0,1,5,566,4383
22,4,4,9,12,0,0,3.538310595615006,0.8421052631578948,1,1,1817,6574
16,3,3,5,8,0,1,3.5,0.9476923076923077,1,1,0,5114
22,2,3,8,13,0,0,3.3564924137968237,1.0,1,0,469,5478
22,0,4,7,14,0,0,3.697845823084412,0.0,0,0,27,0
11,3,4,5,5,0,0,3.277613436819116,0.8947368421052632,1,2,0,5479
19,0,4,7,11,0,0,3.300559092390953,0.0,0,0,27,2231
9,2,2,3,5,0,0,2.725480556997868,1.0,1,1,603,0
13,4,2,4,7,0,1,3.085055102756477,0.6567946623093682,1,10,21,4383
20,3,4,8,10,0,0,3.4219280948873623,0.9473684210526315,1,1,993,4018
22,2,4,7,13,0,0,3.6978458230844122,1.0,1,1,13,6209
15,0,1,1,13,0,0,3.5068905956085183,0.0,0,0,27,0
10,0,2,3,6,0,0,2.9219280948873623,0.0,0,0,27,0
29,0,5,10,17,0,0,4.0993603054724,0.0,1,0,50,9131
11,0,1,1,9,0,0,2.9139770731827523,0.0,0,0,27,0
14,0,1,1,12,0,0,3.521640636343319,0.0,0,0,27,0
39,0,3,8,14,11,0,3.9259265776147134,0.0,1,0,0,6209
18,0,0,0,0,14,1,3.086048612313038,0.0,0,0,0,6209
21,0,4,4,12,2,0,3.7489948035250955,0.0,0,0,27,3287
23,0,2,2,7,11,1,4.088779347361362,0.0,0,0,27,6940
23,0,2,2,7,11,1,4.0559581516151235,0.0,0,0,27,6940
23,0,3,3,6,11,1,3.9148663038831004,0.0,0,0,27,6940
23,0,2,2,7,11,1,4.001822825622231,0.0,0,0,27,6940
23,0,2,2,7,11,1,4.088779347361362,0.0,0,0,27,6940
23,0,2,3,6,9,3,3.7622673906514943,0.0,1,0,0,0
10,0,2,3,5,1,0,2.9219280948873623,0.0,0,0,27,0
16,0,2,2,5,7,0,3.452819531114783,0.0,1,0,0,6209
16,0,2,2,5,7,0,3.75,0.0,1,0,0,6209
15,4,3,6,7,1,0,2.8225797618424915,0.9612319205342462,1,1,11,365
15,0,3,6,7,0,1,3.3232314287976203,0.0,0,0,27,0
18,2,4,6,8,1,0,3.377443751081734,1.0,1,1,305,0
12,2,3,5,6,0,0,2.9182958340544896,1.0,1,1,0,5479
10,0,2,3,6,0,0,2.9219280948873623,0.0,0,0,27,0
11,0,2,4,6,0,0,3.027169118440619,0.0,0,0,27,0
11,0,2,3,7,0,0,3.277613436819116,0.0,0,0,27,0
11,0,2,3,7,0,0,3.277613436819116,0.0,0,0,27,0
11,0,2,3,7,0,0,3.095795255000934,0.0,0,0,27,0
21,0,4,7,13,0,0,3.653756708287001,0.0,0,0,27,0
20,0,4,8,10,0,0,3.1037016960573487,0.0,0,0,27,3287
19,0,3,4,13,0,0,3.932138039759373,0.0,0,0,27,0
15,0,1,1,6,6,0,3.640223928941851,0.0,0,0,27,365
16,0,3,4,11,0,0,3.327819531114783,0.0,0,0,27,0
